id_prescricao,cpf_paciente,nome_paciente,medicamento,codigo_medicamento,quantidade,data_prescricao
360,90738624500,Mirella Viana,Ibuprofeno,DEF456,2,2025-05-16
361,46932508729,Maria Sophia Santos,Paracetamol,ABC123,4,2025-04-22
362,50763821462,Maria Clara Barros,Ibuprofeno,DEF456,5,2025-05-18
363,19578034288,Sr. Carlos Eduardo Campos,Ibuprofeno,DEF456,2,2025-05-13
364,43095186215,Igor Oliveira,Paracetamol,ABC123,4,2025-04-30
365,53864079292,Dr. João Felipe Mendes,Dipirona,INV,-1,2025-05-19
366,7154936800,Felipe Pinto,Amoxicilina,MNO345,4,2025-05-16
367,58096217402,Rafael Barbosa,Ibuprofeno,MNO345,4,2025-05-06
368,92874305197,Isaac Porto,Dipirona,GHI789,1,2025-05-10
369,123456789,Dr. Vitor Hugo da Mata,Amoxicilina,INV,-1,2025-05-18
370,97158340600,Samuel Ferreira,Amoxicilina,ABC123,4,2025-05-10
371,65231407925,Ana Luiza Porto,Losartana,ABC123,3,2025-04-30
372,89126374013,Ana Júlia Teixeira,Amoxicilina,MNO345,2,2025-05-21
373,75198240630,Maria Alice Viana,Amoxicilina,MNO345,4,2025-05-21
374,75692401894,Renan Rezende,Losartana,JKL012,3,2025-04-25
375,35468201771,Srta. Maria Sophia Silveira,Dipirona,INV,-1,2025-05-01
376,37415680235,Alexia Porto,Paracetamol,MNO345,4,2025-05-01
377,37026849131,Breno Vieira,Ibuprofeno,DEF456,3,2025-04-26
378,68723495065,Leandro Pires,Paracetamol,JKL012,2,2025-05-05
379,40521938732,Sr. Juan Almeida,Ibuprofeno,MNO345,3,2025-05-21
380,10356489205,Milena Castro,Amoxicilina,INV,-1,2025-04-23
381,64953108701,Luiz Fernando Lima,Dipirona,ABC123,3,2025-05-11
382,42968570102,Catarina Aragão,Dipirona,DEF456,2,2025-04-28
383,72531406808,Lívia Monteiro,Amoxicilina,DEF456,4,2025-05-19
384,8653721444,Beatriz Vieira,Ibuprofeno,MNO345,3,2025-05-18
385,43160527808,Mariana da Paz,Paracetamol,MNO345,2,2025-05-20
386,76240983500,Maria Cecília Martins,Dipirona,DEF456,4,2025-05-04
387,80195724305,Leandro da Cunha,Dipirona,JKL012,1,2025-04-30
388,85926371473,Guilherme Souza,Ibuprofeno,ABC123,2,2025-05-13
389,18037492613,Vitor Hugo Martins,Dipirona,JKL012,5,2025-05-06
390,67528430153,Isabel Moraes,Amoxicilina,JKL012,3,2025-05-14
391,76983025121,Gustavo Monteiro,Dipirona,DEF456,4,2025-04-28
392,71450263925,Maria Sophia Cardoso,Paracetamol,ABC123,5,2025-05-18
393,74612950399,Pietro Nunes,Losartana,MNO345,4,2025-05-03
394,16824930598,Theo das Neves,Amoxicilina,JKL012,3,2025-05-16
395,75213604862,Marcela Freitas,Dipirona,ABC123,5,2025-05-05
396,17302594643,João Ferreira,Ibuprofeno,MNO345,2,2025-05-20
397,78961034510,Emanuel Rocha,Losartana,MNO345,2,2025-05-17
398,123456789,Miguel Ferreira,Paracetamol,INV,-1,2025-04-29
399,7941628350,Cecília Castro,Dipirona,JKL012,5,2025-05-12
400,85320617453,Helena Viana,Losartana,DEF456,1,2025-04-28
401,123456789,Yasmin Silva,Paracetamol,INV,-1,2025-05-20
402,36174820580,Diogo Ribeiro,Amoxicilina,JKL012,5,2025-04-22
403,73608951202,Marcela Freitas,Losartana,ABC123,5,2025-04-22
404,31829657437,Leandro Viana,Losartana,ABC123,2,2025-05-20
405,123456789,Dr. Paulo Araújo,Losartana,INV,-1,2025-05-03
406,56478319237,Diogo Oliveira,Paracetamol,JKL012,4,2025-05-10
407,91467832537,Luiz Felipe Alves,Losartana,DEF456,5,2025-04-23
408,81530762480,Amanda da Rosa,Ibuprofeno,MNO345,5,2025-04-22
409,45371029699,Maria Eduarda Fogaça,Ibuprofeno,JKL012,3,2025-05-11
410,46809725130,João Felipe Vieira,Amoxicilina,MNO345,2,2025-05-06
411,16934058739,Dr. Otávio Costela,Losartana,JKL012,1,2025-04-25
412,62739580177,Srta. Manuela Alves,Ibuprofeno,DEF456,5,2025-04-24
413,38756094175,Marcela Teixeira,Losartana,DEF456,4,2025-05-19
414,74105286994,Sra. Ana Sales,Losartana,GHI789,4,2025-04-28
415,61420583905,Fernanda Moura,Ibuprofeno,JKL012,3,2025-04-30
416,14726935828,Emanuella Martins,Dipirona,DEF456,5,2025-05-17
417,31572980460,Isaac Campos,Amoxicilina,JKL012,1,2025-05-10
418,18947026387,Rafaela Dias,Amoxicilina,DEF456,1,2025-05-06
419,63195278030,Ana Vitória Almeida,Dipirona,MNO345,3,2025-05-07
420,56219307895,Sra. Helena Farias,Paracetamol,JKL012,5,2025-04-28
421,26084137903,Srta. Sophia Costela,Dipirona,GHI789,1,2025-05-12
422,86759023102,Augusto das Neves,Dipirona,DEF456,2,2025-05-16
423,26490751399,Dr. Benício Azevedo,Ibuprofeno,MNO345,1,2025-04-23
424,96372548038,Marcos Vinicius Vieira,Amoxicilina,DEF456,4,2025-04-20
425,69273014534,Fernanda Pinto,Dipirona,JKL012,5,2025-05-21
426,41253890714,Maria Sophia Ramos,Dipirona,MNO345,1,2025-05-09
427,81064593739,Sr. Davi Cavalcanti,Ibuprofeno,ABC123,4,2025-04-27
428,58102436905,João Lucas Araújo,Losartana,MNO345,3,2025-05-18
429,36714085290,Lara da Rocha,Dipirona,ABC123,1,2025-05-14
430,98314762040,Dr. Augusto Oliveira,Paracetamol,DEF456,4,2025-05-02
431,96587021476,Dr. Augusto Jesus,Paracetamol,GHI789,2,2025-05-16
432,68139247537,Manuela Castro,Dipirona,DEF456,4,2025-05-02
433,14926730804,Maria Fernanda Vieira,Dipirona,MNO345,4,2025-05-12
434,43695802189,Srta. Emilly Freitas,Amoxicilina,GHI789,1,2025-05-05
435,93062147822,Levi Ribeiro,Losartana,GHI789,3,2025-05-04
436,79450268185,Sra. Isadora Cardoso,Losartana,GHI789,4,2025-05-17
437,24391608570,Fernanda Novaes,Ibuprofeno,JKL012,3,2025-04-25
438,14286039722,Vitor Jesus,Losartana,JKL012,3,2025-05-18
439,17345268071,Rebeca das Neves,Losartana,JKL012,1,2025-05-15
440,89613042598,Manuela Viana,Amoxicilina,GHI789,2,2025-05-13
441,83562410905,Igor Cunha,Dipirona,ABC123,4,2025-05-19
442,67412039822,Juan Barbosa,Losartana,MNO345,5,2025-05-11
443,65103729407,Rodrigo Aragão,Dipirona,JKL012,5,2025-04-27
444,50327491680,Luiz Miguel da Costa,Dipirona,MNO345,2,2025-04-25
445,53076928465,Sra. Letícia Costela,Paracetamol,JKL012,2,2025-05-04
446,87321694500,Anthony Ribeiro,Amoxicilina,MNO345,4,2025-05-21
447,19468072304,Natália Dias,Ibuprofeno,ABC123,2,2025-05-17
448,16745038900,Renan Pereira,Losartana,INV,-1,2025-05-02
449,82140657390,Levi Ribeiro,Dipirona,MNO345,4,2025-05-01
450,87436190539,Dr. João Vitor Silva,Paracetamol,GHI789,4,2025-05-16
451,86715294364,Joaquim Carvalho,Dipirona,GHI789,5,2025-04-28
452,18940576276,Larissa Sales,Ibuprofeno,GHI789,1,2025-05-08
453,26709185494,Sophia Freitas,Dipirona,ABC123,5,2025-05-03
454,80954162749,Laura Cavalcanti,Dipirona,GHI789,2,2025-05-01
455,10623498570,Esther Nascimento,Dipirona,MNO345,2,2025-05-21
456,36128940722,Bruna Martins,Ibuprofeno,ABC123,4,2025-05-02
457,67340192840,Luiz Fernando Barros,Losartana,MNO345,2,2025-05-21
458,64029751849,Brenda Cunha,Amoxicilina,JKL012,3,2025-04-20
459,35629104799,Emanuel Correia,Dipirona,GHI789,1,2025-05-13
460,5918276386,Agatha Ferreira,Ibuprofeno,GHI789,3,2025-05-10
461,1874265976,Luiz Henrique Jesus,Dipirona,JKL012,5,2025-05-06
462,27358046900,Guilherme Araújo,Losartana,ABC123,2,2025-05-10
463,2861593415,Lara Costa,Paracetamol,DEF456,2,2025-05-11
464,2475361999,Maria da Cruz,Dipirona,GHI789,4,2025-05-12
465,82439016713,Theo Nascimento,Paracetamol,GHI789,2,2025-04-22
466,80423591606,Srta. Raquel da Mata,Amoxicilina,GHI789,4,2025-04-24
467,18079356475,Daniela Fogaça,Losartana,JKL012,5,2025-05-14
468,91250386489,Davi Lucas Freitas,Ibuprofeno,DEF456,3,2025-05-06
469,94360712561,Dr. Guilherme Freitas,Dipirona,GHI789,5,2025-05-18
470,7891234523,Luiz Otávio Monteiro,Ibuprofeno,DEF456,5,2025-04-26
471,67423589128,Srta. Ana Fernandes,Amoxicilina,JKL012,2,2025-05-15
472,47319628031,Davi Lucas Mendes,Paracetamol,JKL012,3,2025-04-23
473,7286935429,Marina Campos,Paracetamol,DEF456,2,2025-05-07
474,56830147948,Alana Ferreira,Ibuprofeno,GHI789,3,2025-04-30
475,70845136984,Sra. Mariana Mendes,Amoxicilina,ABC123,2,2025-05-03
476,46019358224,Maitê Jesus,Amoxicilina,ABC123,4,2025-04-25
477,58427196300,Dr. João Miguel Rezende,Paracetamol,JKL012,4,2025-05-21
478,34197562837,Rafael Fogaça,Paracetamol,ABC123,5,2025-04-21
479,69341075866,Sr. Kevin da Luz,Amoxicilina,ABC123,3,2025-05-02
480,6129485794,Lara Duarte,Losartana,MNO345,1,2025-05-07
481,61348052970,Vinicius da Rocha,Losartana,GHI789,5,2025-05-13
482,21490753850,Ryan Lopes,Amoxicilina,DEF456,2,2025-04-28
483,75410698258,Heitor da Luz,Ibuprofeno,DEF456,4,2025-04-23
484,62879501377,Julia Duarte,Losartana,DEF456,1,2025-05-02
485,89105762359,Beatriz Correia,Paracetamol,DEF456,2,2025-05-15
486,80361592795,Juliana da Paz,Paracetamol,MNO345,1,2025-05-15
487,29471035805,Sra. Emilly Vieira,Dipirona,ABC123,2,2025-04-23
488,24358706126,Theo Teixeira,Dipirona,ABC123,2,2025-05-05
489,70356419207,João Ferreira,Losartana,MNO345,5,2025-05-08
490,51904682324,Rebeca da Luz,Dipirona,ABC123,2,2025-04-22
491,46217950820,Maria Vitória Carvalho,Paracetamol,JKL012,5,2025-05-03
492,13490758684,Heloísa Cunha,Losartana,JKL012,2,2025-05-21
493,39850621451,Clarice Cunha,Paracetamol,ABC123,3,2025-05-09
494,34159268005,Luana Freitas,Dipirona,DEF456,5,2025-04-25
495,85961237095,Maysa Farias,Dipirona,GHI789,3,2025-05-21
496,64201753808,Sabrina Vieira,Ibuprofeno,GHI789,4,2025-05-17
497,5798261395,Emanuelly Alves,Paracetamol,ABC123,3,2025-05-16
498,123456789,Luiz Fernando Cardoso,Ibuprofeno,INV,-1,2025-05-20
499,7943615875,Maria Clara Ramos,Ibuprofeno,JKL012,5,2025-05-19
500,68109375286,Vicente Pires,Dipirona,DEF456,5,2025-04-21
501,8753169484,Pietra Barbosa,Ibuprofeno,DEF456,1,2025-05-09
502,80321976568,Sra. Alana Peixoto,Amoxicilina,DEF456,4,2025-04-28
503,53806174920,Clarice Novaes,Losartana,GHI789,5,2025-05-11
504,15780649294,Miguel Gonçalves,Amoxicilina,DEF456,2,2025-04-21
505,24869135728,Sra. Clarice Costela,Amoxicilina,MNO345,4,2025-04-23
506,59084763157,Gabriela Cunha,Amoxicilina,JKL012,1,2025-05-04
507,29160578467,Dr. João Guilherme Campos,Amoxicilina,DEF456,2,2025-05-10
508,68702931559,Isabelly Moraes,Ibuprofeno,JKL012,3,2025-05-10
509,65218743909,Sr. Vitor Moreira,Losartana,MNO345,4,2025-05-11
510,87052391414,Nicole Lopes,Paracetamol,JKL012,2,2025-05-14
511,31576249034,Dra. Maria Sophia Martins,Dipirona,ABC123,2,2025-04-28
512,65301742817,Luiz Felipe Aragão,Ibuprofeno,GHI789,4,2025-04-22
513,72586439155,Joana da Mota,Paracetamol,DEF456,2,2025-05-10
514,56903142770,Isadora Barbosa,Ibuprofeno,JKL012,3,2025-05-03
515,74890136584,Arthur Santos,Amoxicilina,MNO345,4,2025-04-26
516,17954368246,Sra. Camila da Cruz,Ibuprofeno,MNO345,3,2025-04-30
517,50178943223,Ana Clara Dias,Amoxicilina,MNO345,1,2025-04-21
518,73824960583,Sophia Barros,Losartana,MNO345,2,2025-05-04
519,46983217519,Natália Teixeira,Ibuprofeno,ABC123,4,2025-05-05
520,13850962768,Ana Clara Pires,Losartana,DEF456,2,2025-04-22
521,96174235882,Arthur Porto,Dipirona,ABC123,5,2025-05-10
522,80726931586,Laís Viana,Amoxicilina,ABC123,1,2025-05-18
523,72340961831,Sr. Gustavo Henrique da Costa,Amoxicilina,JKL012,5,2025-04-22
524,62930184787,Nicole Porto,Ibuprofeno,JKL012,4,2025-05-03
525,46250319743,Dr. Theo da Paz,Paracetamol,JKL012,3,2025-05-07
526,17964203878,Dra. Maria Sophia Fogaça,Losartana,GHI789,2,2025-05-13
527,69123548746,Larissa Monteiro,Amoxicilina,DEF456,5,2025-04-24
528,58709123695,Isadora Farias,Dipirona,GHI789,2,2025-05-11
529,48659271076,Calebe Souza,Ibuprofeno,INV,-1,2025-05-02
530,14768925049,Ana Vitória da Luz,Amoxicilina,DEF456,3,2025-05-12
531,23674590883,Heloísa Farias,Dipirona,GHI789,1,2025-05-18
532,18490673250,Pietro Ferreira,Dipirona,MNO345,4,2025-04-20
533,73541960884,Diogo Gonçalves,Amoxicilina,GHI789,2,2025-05-11
534,63987451246,Pedro Nascimento,Losartana,GHI789,4,2025-05-08
535,4193758648,Dra. Maria Cecília Rezende,Amoxicilina,MNO345,5,2025-05-07
536,73952486191,Maria Sophia Novaes,Amoxicilina,DEF456,3,2025-05-05
537,13084795223,Luiz Henrique da Costa,Dipirona,ABC123,1,2025-05-15
538,40865723974,Augusto Carvalho,Losartana,ABC123,5,2025-05-17
539,10346589215,Thiago Pereira,Losartana,ABC123,5,2025-04-21
540,37540986166,Kevin Santos,Losartana,JKL012,5,2025-05-10
541,6759312821,Miguel Novaes,Ibuprofeno,ABC123,1,2025-05-10
542,48172560958,Srta. Elisa Lopes,Losartana,JKL012,3,2025-05-17
543,35048967100,Sra. Bárbara da Luz,Paracetamol,MNO345,4,2025-05-05
544,1762895420,Davi Lucas Caldeira,Dipirona,JKL012,5,2025-05-10
545,73689041520,Bernardo Correia,Amoxicilina,GHI789,3,2025-05-07
546,95846231764,Brenda Silveira,Dipirona,MNO345,1,2025-04-24
547,87149065384,Ana Laura Oliveira,Paracetamol,ABC123,4,2025-05-19
548,78349026103,Gustavo Henrique Costa,Amoxicilina,MNO345,5,2025-05-14
549,65124987049,Maitê Cunha,Paracetamol,ABC123,3,2025-05-18
550,5267134961,Sr. Thiago Mendes,Amoxicilina,DEF456,4,2025-05-18
551,65793142061,Davi Lucas Nascimento,Losartana,DEF456,5,2025-05-01
552,27089345629,Pedro Gonçalves,Losartana,MNO345,2,2025-05-11
553,81725469049,Marcelo Moura,Paracetamol,JKL012,1,2025-04-23
554,52714603807,Carolina Teixeira,Amoxicilina,GHI789,1,2025-05-11
555,24903867196,Kaique Mendes,Paracetamol,GHI789,4,2025-04-25
556,87025396400,Otávio Castro,Losartana,INV,-1,2025-05-11
557,98430725105,Dr. Pedro Lucas Vieira,Losartana,JKL012,3,2025-05-09
558,5326749874,Dr. Vitor Gabriel Alves,Amoxicilina,DEF456,2,2025-05-06
559,26930451770,Ana Luiza Porto,Dipirona,MNO345,1,2025-04-23
560,81032576480,João Pedro da Cruz,Dipirona,DEF456,5,2025-05-01
561,38412970640,Ana Júlia Gomes,Dipirona,MNO345,2,2025-04-22
562,13087692450,Vitor da Cruz,Amoxicilina,DEF456,5,2025-05-04
563,97524680120,Ana Vitória Ramos,Losartana,ABC123,3,2025-05-21
564,2391856415,Otávio Jesus,Losartana,ABC123,1,2025-04-24
565,34719862519,Sra. Heloísa Carvalho,Dipirona,MNO345,5,2025-04-30
566,92850143642,Sr. Carlos Eduardo da Cruz,Ibuprofeno,GHI789,5,2025-05-10
567,26438591700,Olivia Souza,Paracetamol,DEF456,5,2025-04-23
568,73864251044,Sabrina Freitas,Paracetamol,DEF456,1,2025-05-14
569,45067893184,Enzo Porto,Paracetamol,ABC123,3,2025-05-14
570,26791054352,Catarina Souza,Ibuprofeno,MNO345,1,2025-05-08
571,43265807126,Dr. Enzo Ferreira,Dipirona,MNO345,3,2025-04-27
572,46719820303,Davi Nogueira,Dipirona,JKL012,2,2025-04-30
573,15409673875,Maria Clara Souza,Dipirona,GHI789,3,2025-04-29
574,76345082171,Luiz Gustavo Barros,Paracetamol,JKL012,3,2025-04-25
575,50173862977,Luiz Henrique Nascimento,Dipirona,MNO345,5,2025-05-06
576,64957318093,Daniela Rocha,Ibuprofeno,MNO345,2,2025-04-27
577,78190465384,Mariane da Mota,Paracetamol,JKL012,5,2025-05-01
578,1274389631,Luiza Costa,Ibuprofeno,ABC123,2,2025-04-20
579,4312576980,Dra. Daniela Araújo,Ibuprofeno,JKL012,3,2025-05-05
580,4371652808,Gabriela Nascimento,Ibuprofeno,JKL012,1,2025-05-06
581,6817239478,Leandro Pinto,Losartana,ABC123,1,2025-05-10
582,71920834613,Marcos Vinicius da Costa,Losartana,DEF456,1,2025-05-17
583,52097638465,Camila Almeida,Paracetamol,INV,-1,2025-04-27
584,123456789,Dra. Isabella da Paz,Ibuprofeno,INV,-1,2025-04-23
585,3874165957,Sra. Manuela Rodrigues,Dipirona,DEF456,3,2025-04-21
586,43780926547,Rodrigo Cardoso,Paracetamol,JKL012,4,2025-04-26
587,48619032542,Eduarda Nogueira,Paracetamol,ABC123,2,2025-04-21
588,45678129058,Thales Melo,Losartana,GHI789,4,2025-05-12
589,59286417020,Maria Julia Moura,Losartana,ABC123,1,2025-04-22
590,81604753900,Srta. Júlia Freitas,Ibuprofeno,INV,-1,2025-04-27
591,32581764937,Dra. Alexia Almeida,Amoxicilina,ABC123,5,2025-05-09
592,85016934215,Samuel Gomes,Paracetamol,JKL012,1,2025-05-11
593,70431629803,Daniela Alves,Paracetamol,MNO345,3,2025-04-24
594,10835472671,Sofia Souza,Dipirona,JKL012,5,2025-05-02
595,123456789,Julia Caldeira,Dipirona,INV,-1,2025-05-03
596,41632879573,Maria Julia Cavalcanti,Dipirona,GHI789,3,2025-05-17
597,34619708240,Sra. Julia da Paz,Dipirona,ABC123,4,2025-04-21
598,79643852083,Enzo Gabriel Aragão,Dipirona,GHI789,4,2025-05-03
599,32486017526,Dr. Alexandre Vieira,Paracetamol,DEF456,4,2025-05-18
600,38469752065,Dra. Júlia Silveira,Amoxicilina,JKL012,1,2025-04-26
601,97506813203,Pedro Lucas Souza,Dipirona,GHI789,2,2025-05-14
602,86253479083,Vinicius Aragão,Paracetamol,GHI789,5,2025-05-11
603,28613597068,Yuri da Conceição,Losartana,DEF456,2,2025-04-28
604,53206478910,Raquel Peixoto,Paracetamol,JKL012,2,2025-04-26
605,83564219773,Kamilly da Paz,Losartana,MNO345,5,2025-05-20
606,63045982700,Luigi Ferreira,Dipirona,MNO345,1,2025-04-22
607,40891326731,Mariana Souza,Dipirona,JKL012,4,2025-05-03
608,82461035989,Thomas Costa,Dipirona,GHI789,5,2025-04-27
609,43516982764,Luana Carvalho,Dipirona,JKL012,5,2025-05-16
610,76184203940,Dra. Larissa Ramos,Amoxicilina,INV,-1,2025-04-21
611,27915634070,Marcos Vinicius Moreira,Ibuprofeno,GHI789,2,2025-05-20
612,76538210902,Nicole da Mata,Dipirona,GHI789,3,2025-05-15
613,21340568780,Sra. Pietra Dias,Losartana,DEF456,2,2025-05-11
614,91560428333,Sr. Erick Costela,Dipirona,DEF456,5,2025-05-09
615,30857962159,Rafaela Costa,Ibuprofeno,GHI789,5,2025-05-15
616,87953126419,Caio da Mota,Ibuprofeno,JKL012,4,2025-04-30
617,42068937131,João Miguel Rodrigues,Losartana,GHI789,3,2025-04-26
618,26038974113,João Lucas Mendes,Losartana,MNO345,5,2025-05-05
619,123456789,André Cunha,Losartana,INV,-1,2025-04-30
620,82901567312,Maria Sophia Ribeiro,Dipirona,ABC123,1,2025-05-19
621,39251684782,Maria Vitória da Rocha,Dipirona,MNO345,1,2025-05-08
622,60134295706,Ana Luiza Silva,Ibuprofeno,ABC123,2,2025-05-18
623,69248750338,Thomas Pinto,Losartana,INV,-1,2025-05-04
624,60248371940,Calebe da Conceição,Ibuprofeno,MNO345,3,2025-05-03
625,85016794294,Larissa da Luz,Amoxicilina,ABC123,2,2025-05-02
626,18437206987,Lívia Lopes,Dipirona,GHI789,5,2025-05-18
627,97286351419,Milena Pinto,Dipirona,JKL012,2,2025-04-28
628,45267098167,Sofia Lopes,Paracetamol,JKL012,1,2025-05-19
629,30256917868,Isadora da Rocha,Dipirona,DEF456,2,2025-04-20
630,38690547274,Kamilly Caldeira,Paracetamol,ABC123,1,2025-05-19
631,69574310299,Gustavo da Cruz,Ibuprofeno,ABC123,3,2025-05-05
632,4317586207,Lucas da Luz,Paracetamol,DEF456,3,2025-04-24
633,36908412750,Luiz Miguel Silva,Losartana,GHI789,4,2025-04-27
634,14359280670,Miguel Souza,Paracetamol,JKL012,4,2025-05-13
635,34807956175,Maria Sophia da Mata,Amoxicilina,JKL012,5,2025-04-23
636,72604918501,Isaac Campos,Amoxicilina,GHI789,5,2025-04-25
637,94357068193,Natália Moreira,Dipirona,ABC123,5,2025-05-17
638,81029543615,Sra. Olivia Dias,Dipirona,ABC123,4,2025-05-13
639,64381270940,Isabella Farias,Paracetamol,JKL012,3,2025-04-21
640,42860357190,Sr. Ian Pereira,Ibuprofeno,JKL012,1,2025-05-16
641,15963784255,Valentina Almeida,Ibuprofeno,DEF456,5,2025-04-25
642,97514308288,Bianca Costela,Ibuprofeno,DEF456,3,2025-05-16
643,81264539070,Diego Alves,Dipirona,DEF456,2,2025-05-18
644,76402513890,Catarina Campos,Paracetamol,DEF456,4,2025-05-20
645,69875240338,Dra. Maysa Oliveira,Paracetamol,DEF456,1,2025-05-04
646,26719830422,Srta. Maria Vitória Cunha,Paracetamol,ABC123,4,2025-05-11
647,37268954000,Letícia Peixoto,Paracetamol,JKL012,5,2025-05-12
648,42983176509,Mariane Pinto,Dipirona,DEF456,4,2025-04-30
649,6859231777,Maria Luiza Lopes,Paracetamol,JKL012,1,2025-04-24
650,18640359270,Joaquim Ribeiro,Losartana,JKL012,4,2025-05-12
651,29701835441,Marcos Vinicius Nascimento,Dipirona,GHI789,5,2025-04-24
652,14856392719,Dra. Olivia Lopes,Amoxicilina,GHI789,2,2025-05-15
653,56103897203,Dr. Marcos Vinicius das Neves,Dipirona,DEF456,2,2025-04-24
654,26715094306,Emanuel Lopes,Ibuprofeno,JKL012,5,2025-05-20
655,31608425762,Diogo Cardoso,Dipirona,DEF456,4,2025-05-02
656,123456789,Luiz Henrique Farias,Amoxicilina,INV,-1,2025-05-13
657,20386714517,Ana Vitória Novaes,Paracetamol,DEF456,1,2025-05-15
658,2459187360,Maria Julia Souza,Paracetamol,DEF456,4,2025-04-24
659,85913064224,Bruno Araújo,Amoxicilina,GHI789,5,2025-04-20
660,30465879101,Ryan Mendes,Paracetamol,ABC123,5,2025-04-26
661,19237680422,Francisco da Paz,Amoxicilina,MNO345,4,2025-04-23
662,31047526999,Juan da Cunha,Amoxicilina,ABC123,4,2025-05-10
663,86125740307,Luigi Lopes,Losartana,DEF456,1,2025-05-01
664,69870453210,Brenda Campos,Paracetamol,GHI789,4,2025-05-11
665,25140387905,Cauã da Cruz,Losartana,JKL012,5,2025-05-02
666,56183074993,Maria Cecília Sales,Dipirona,DEF456,3,2025-05-10
667,123456789,Sra. Rafaela Farias,Dipirona,INV,-1,2025-05-15
668,21650783930,Srta. Beatriz das Neves,Losartana,JKL012,4,2025-05-15
669,89347126519,Pietra Cardoso,Dipirona,DEF456,5,2025-04-25
670,16340752934,Lucas Araújo,Paracetamol,MNO345,4,2025-04-24
671,59674032134,João Vitor Barbosa,Losartana,GHI789,1,2025-04-30
672,64720159370,Gabriel Gomes,Paracetamol,JKL012,1,2025-05-14
673,5672931499,Srta. Sarah Rodrigues,Paracetamol,MNO345,4,2025-04-26
674,34596178020,Esther Viana,Ibuprofeno,DEF456,3,2025-05-02
675,80934571600,Sra. Maria Vitória Vieira,Ibuprofeno,GHI789,1,2025-04-26
676,34208976500,Maria Sophia Teixeira,Dipirona,MNO345,4,2025-05-05
677,78651402317,Miguel da Cunha,Dipirona,JKL012,2,2025-04-29
678,34598162791,Pedro Miguel Carvalho,Amoxicilina,GHI789,4,2025-05-01
679,37809126512,Dr. Heitor Jesus,Losartana,MNO345,1,2025-04-28
680,29071863450,Luiz Otávio Moreira,Ibuprofeno,ABC123,2,2025-04-20
681,51760932434,Arthur Moura,Losartana,MNO345,4,2025-04-25
682,73845026910,Maria Eduarda Lima,Dipirona,GHI789,2,2025-04-22
683,31456892070,Maria Julia Oliveira,Amoxicilina,MNO345,5,2025-05-14
684,65384071290,Lorenzo da Cruz,Dipirona,JKL012,5,2025-04-23
685,74528019620,Caroline Rodrigues,Paracetamol,DEF456,3,2025-05-14
686,20914637878,Gustavo Campos,Paracetamol,ABC123,5,2025-05-08
687,63487905256,Yasmin da Mata,Dipirona,DEF456,4,2025-05-21
688,56230841762,João Pedro Fogaça,Losartana,MNO345,3,2025-05-19
689,36812740969,Danilo Cardoso,Paracetamol,MNO345,1,2025-04-21
690,25496081785,Emilly Barbosa,Amoxicilina,MNO345,2,2025-05-17
691,74906528120,Rafaela Dias,Paracetamol,INV,-1,2025-04-28
692,6973458157,Enzo Gabriel da Paz,Ibuprofeno,ABC123,5,2025-05-08
693,1648729576,Sra. Raquel Pinto,Losartana,GHI789,5,2025-05-01
694,56182973021,Lucas Azevedo,Paracetamol,MNO345,1,2025-05-05
695,39160487593,Francisco Barros,Ibuprofeno,GHI789,1,2025-05-16
696,50417296894,Dr. Vitor Hugo Rodrigues,Amoxicilina,JKL012,5,2025-05-17
697,123456789,Srta. Emilly Gonçalves,Ibuprofeno,INV,-1,2025-04-21
698,10589324705,Dr. Kaique Viana,Amoxicilina,ABC123,5,2025-05-18
699,41637829582,João Lucas da Cunha,Ibuprofeno,JKL012,5,2025-05-11
700,70538916230,Vicente Almeida,Paracetamol,ABC123,3,2025-05-17
701,93518426737,Lorena Fernandes,Amoxicilina,JKL012,5,2025-05-08
702,46980213598,Mirella Monteiro,Amoxicilina,DEF456,2,2025-05-04
703,69520138498,Esther Moreira,Ibuprofeno,JKL012,4,2025-05-16
704,53862704190,Sofia das Neves,Paracetamol,ABC123,1,2025-05-07
705,48235609738,Elisa Nogueira,Paracetamol,INV,-1,2025-04-25
706,31025847644,Sr. Danilo Barros,Ibuprofeno,DEF456,3,2025-05-08
707,13078456226,Maria Vitória Monteiro,Amoxicilina,DEF456,4,2025-04-21
